date,usd_zar
2020-10-12,16.5107
2020-10-13,16.4966
2020-10-14,16.5019
2020-10-15,16.6976
2020-10-16,16.512
2020-10-19,16.4451
2020-10-20,16.5322
2020-10-21,16.4001
2020-10-22,16.3065
2020-10-23,16.1863
2020-10-26,16.2518
2020-10-27,16.1105
2020-10-28,16.3884
2020-10-29,16.4322
2020-10-30,16.2728
2020-11-02,16.218
2020-11-03,16.0384
2020-11-04,16.0473
2020-11-05,15.765
2020-11-06,15.7484
2020-11-09,15.2575
2020-11-11,15.6655
2020-11-12,15.6821
2020-11-13,15.5792
2020-11-16,15.4139
2020-11-17,15.4067
2020-11-18,15.4039
2020-11-19,15.4795
2020-11-20,15.358
2020-11-23,15.332
2020-11-24,15.3566
2020-11-25,15.2632
2020-11-26,15.2183
2020-11-27,15.321
2020-11-30,15.3799
2020-12-01,15.3168
2020-12-02,15.3803
2020-12-03,15.2642
2020-12-04,15.1883
2020-12-07,15.1916
2020-12-08,15.0371
2020-12-09,14.9274
2020-12-10,15.0025
2020-12-11,15.1262
2020-12-14,14.9925
2020-12-15,14.9431
2020-12-16,14.8638
2020-12-17,14.684
2020-12-18,14.577
2020-12-21,14.8566
2020-12-22,14.5881
2020-12-23,14.6223
2020-12-24,14.6192
2020-12-28,14.5681
2020-12-29,14.6546
2020-12-30,14.6611
2020-12-31,14.6866
2021-01-04,14.575
2021-01-05,15.0105
2021-01-06,15.0043
2021-01-07,15.3078
2021-01-08,15.2826
2021-01-11,15.4632
2021-01-12,15.3991
2021-01-13,15.3156
2021-01-14,15.1886
2021-01-15,15.2295
2021-01-18,15.3282
2021-01-19,14.9341
2021-01-20,14.9658
2021-01-21,14.8041
2021-01-22,15.1184
2021-01-25,15.2181
2021-01-26,15.1581
2021-01-27,15.2203
2021-01-28,15.2473
2021-01-29,15.0839
2021-02-01,15.026
2021-02-02,14.9508
2021-02-03,14.9298
2021-02-04,15.0298
2021-02-05,14.9718
2021-02-08,14.944
2021-02-09,14.7846
2021-02-10,14.7028
2021-02-11,14.6154
2021-02-12,14.6483
2021-02-16,14.5387
2021-02-17,14.78
2021-02-18,14.5318
2021-02-19,14.6133
2021-02-22,14.8959
2021-02-23,14.708
2021-02-24,14.4676
2021-02-25,14.814
2021-02-26,14.9348
2021-03-01,15.0583
2021-03-02,15.0776
2021-03-03,14.9463
2021-03-04,15.0346
2021-03-05,15.2973
2021-03-08,15.4713
2021-03-10,15.2825
2021-03-11,14.8782
2021-03-12,14.9589
2021-03-15,14.8755
2021-03-16,14.8471
2021-03-17,14.8803
2021-03-18,14.792
2021-03-19,14.7213
2021-03-22,14.7289
2021-03-23,14.7958
2021-03-25,14.9849
2021-03-26,15.0098
2021-03-29,15.0139
2021-03-30,14.9388
2021-03-31,14.7961
2021-04-01,14.6496
2021-04-06,14.5106
2021-04-07,14.5408
2021-04-08,14.5437
2021-04-09,14.5609
2021-04-12,14.6067
2021-04-13,14.6459
2021-04-14,14.4591
2021-04-15,14.24
2021-04-16,14.2639
2021-04-19,14.2416
2021-04-20,14.2965
2021-04-21,14.2792
2021-04-23,14.2606
2021-04-26,14.269
2021-04-27,14.3434
2021-04-28,14.346
2021-04-29,14.2429
2021-04-30,14.3912
2021-05-03,14.4431
2021-05-04,14.5107
2021-05-05,14.4117
2021-05-06,14.2687
2021-05-07,14.2518
2021-05-10,14.0392
2021-05-11,13.9562
2021-05-12,13.9754
2021-05-13,14.159
2021-05-14,14.0825
2021-05-17,14.1698
2021-05-18,13.9778
2021-05-20,14.0653
2021-05-21,13.9383
2021-05-24,13.9717
2021-05-25,13.8284
2021-05-26,13.8427
2021-05-27,13.7438
2021-05-28,13.8317
2021-05-31,13.7672
2021-06-01,13.7656
2021-06-02,13.7263
2021-06-03,13.5569
2021-06-04,13.6522
2021-06-07,13.4783
2021-06-08,13.5112
2021-06-10,13.6431
2021-06-11,13.5903
2021-06-14,13.8011
2021-06-15,13.776
2021-06-16,13.7417
2021-06-17,14.0787
2021-06-18,14.1388
2021-06-21,14.2505
2021-06-22,14.3292
2021-06-23,14.1735
2021-06-24,14.245
2021-06-25,14.0886
2021-06-28,14.2608
2021-06-29,14.3439
2021-06-30,14.3145
2021-07-01,14.2834
2021-07-02,14.4453
2021-07-05,14.2266
2021-07-06,14.2151
2021-07-07,14.2563
2021-07-08,14.4073
2021-07-09,14.2317
2021-07-12,14.4677
2021-07-13,14.5842
2021-07-14,14.644
2021-07-15,14.5675
2021-07-16,14.3908
2021-07-19,14.5114
2021-07-20,14.5519
2021-07-21,14.6798
2021-07-22,14.5604
2021-07-23,14.7771
2021-07-26,14.8338
2021-07-27,14.8461
2021-07-29,14.5807
2021-07-30,14.5726
2021-08-02,14.3861
2021-08-03,14.388
2021-08-04,14.2662
2021-08-05,14.3656
2021-08-06,14.4815
2021-08-09,14.631
2021-08-10,14.8102
2021-08-11,14.7914
2021-08-12,14.7185
2021-08-13,14.8373
2021-08-16,14.7683
2021-08-17,14.8225
2021-08-18,14.873
2021-08-19,15.1765
2021-08-20,15.3157
2021-08-23,15.2089
2021-08-24,15.0683
2021-08-25,14.9796
2021-08-26,14.9078
2021-08-27,14.91
2021-08-30,14.624
2021-08-31,14.5582
2021-09-01,14.4311
2021-09-02,14.3409
2021-09-06,14.2511
2021-09-07,14.3148
2021-09-08,14.2757
2021-09-09,14.1458
2021-09-10,14.072
2021-09-13,14.1853
2021-09-14,14.2286
2021-09-15,14.2907
2021-09-16,14.4983
2021-09-17,14.5918
2021-09-20,14.7981
2021-09-21,14.86
2021-09-22,14.7811
2021-09-23,14.6189
2021-09-24,14.9717
2021-09-27,15.0606
2021-09-28,15.0967
2021-09-29,15.0343
2021-09-30,15.1679
2021-10-01,14.9525
2021-10-04,14.8819
2021-10-05,14.9795
2021-10-06,15.124
2021-10-07,14.8827
2021-10-08,14.8897
2021-10-11,14.9566
2021-10-12,14.9416
2021-10-13,14.8711
2021-10-14,14.7923
2021-10-15,14.6961
2021-10-18,14.755
2021-10-19,14.5863
2021-10-20,14.4805
2021-10-21,14.5411
2021-10-22,14.6712
2021-10-25,14.7861
2021-10-26,14.7451
2021-10-27,14.9724
2021-10-28,15.143
2021-10-29,15.238
2021-11-01,15.3266
2021-11-02,15.4407
2021-11-03,15.4269
2021-11-04,15.2041
2021-11-05,15.1957
2021-11-08,15.0027
2021-11-09,15.0267
2021-11-10,15.1665
2021-11-11,15.2509
2021-11-12,15.2794
2021-11-15,15.1647
2021-11-16,15.2337
2021-11-17,15.4804
2021-11-18,15.6202
2021-11-19,15.7495
2021-11-22,15.7651
2021-11-23,15.8531
2021-11-24,15.8913
2021-11-25,15.8761
2021-11-26,16.1587
2021-11-29,16.1856
2021-11-30,16.0406
2021-12-01,15.8221
2021-12-02,15.8437
2021-12-03,15.8984
2021-12-06,15.968
2021-12-07,15.957
2021-12-08,15.7685
2021-12-09,15.9305
2021-12-10,16.0041
2021-12-13,15.9331
2021-12-14,16.0243
2021-12-15,16.1584
2021-12-16,15.9775
2021-12-17,15.8235
2021-12-20,15.814
2021-12-21,15.8499
2021-12-23,15.7179
2021-12-24,15.536
2021-12-27,15.5241
2021-12-28,15.7191
2021-12-29,15.8782
2021-12-30,15.8967
2021-12-31,15.9478
2022-01-03,15.8222
2022-01-04,16.0546
2022-01-05,15.8467
2022-01-06,15.7253
2022-01-07,15.64
2022-01-10,15.6387
2022-01-11,15.6223
2022-01-12,15.4481
2022-01-13,15.387
2022-01-14,15.379
2022-01-17,15.4354
2022-01-18,15.4305
2022-01-19,15.3274
2022-01-20,15.2171
2022-01-21,15.1168
2022-01-24,15.2609
2022-01-25,15.3238
2022-01-26,15.151
2022-01-27,15.3326
2022-01-28,15.6082
2022-01-31,15.5731
2022-02-01,15.2427
2022-02-02,15.3192
2022-02-03,15.3167
2022-02-04,15.3415
2022-02-07,15.4626
2022-02-08,15.4611
2022-02-09,15.3285
2022-02-10,15.1305
2022-02-11,15.1297
2022-02-14,15.1387
2022-02-15,15.1403
2022-02-16,15.1372
2022-02-17,14.9422
2022-02-18,15.0483
2022-02-21,15.161
2022-02-22,15.1444
2022-02-23,15.0307
2022-02-24,15.3753
2022-02-25,15.185
2022-02-28,15.4356
2022-03-01,15.4224
2022-03-02,15.4785
2022-03-03,15.24
2022-03-04,15.376
2022-03-07,15.3236
2022-03-08,15.337
2022-03-09,15.1515
2022-03-11,15.0042
2022-03-14,15.0574
2022-03-15,15.1259
2022-03-16,15.0604
2022-03-17,14.9567
2022-03-18,15.0206
2022-03-21,14.907
2022-03-22,14.8249
2022-03-23,14.793
2022-03-24,14.7092
2022-03-25,14.5779
2022-03-28,14.5837
2022-03-29,14.5967
2022-03-30,14.4965
2022-03-31,14.5687
2022-04-01,14.6295
2022-04-04,14.6258
2022-04-05,14.5436
2022-04-06,14.6419
2022-04-07,14.705
2022-04-08,14.7287
2022-04-11,14.5988
2022-04-12,14.5926
2022-04-13,14.4855
2022-04-14,14.6471
2022-04-19,14.8478
2022-04-20,15.0525
2022-04-21,15.2472
2022-04-22,15.5914
2022-04-25,15.6848
2022-04-26,15.7192
2022-04-27,15.9129
2022-04-28,15.9725
2022-04-29,15.7944
2022-05-02,15.9049
2022-05-03,15.9438
2022-05-04,15.8094
2022-05-05,15.6947
2022-05-06,16.0467
2022-05-09,16.2262
2022-05-10,16.1124
2022-05-11,16.0405
2022-05-12,16.2189
2022-05-13,16.1569
2022-05-16,16.2344
2022-05-17,15.9795
2022-05-18,15.8997
2022-05-19,15.9919
2022-05-20,15.8014
2022-05-23,15.7085
2022-05-24,15.6543
2022-05-25,15.7309
2022-05-26,15.828
2022-05-27,15.6184
2022-05-30,15.4664
2022-05-31,15.6305
2022-06-01,15.505
2022-06-02,15.539
2022-06-03,15.4849
2022-06-06,15.3032
2022-06-07,15.3873
2022-06-08,15.3297
2022-06-09,15.278
2022-06-10,15.6182
2022-06-13,16.0756
2022-06-14,16.0696
2022-06-15,16.0206
2022-06-16,15.9665
2022-06-17,15.9387
2022-06-20,16.0315
2022-06-22,15.9666
2022-06-23,16.0269
2022-06-24,15.8815
2022-06-27,15.8879
2022-06-28,16.0091
2022-06-29,16.0973
2022-06-30,16.3804
2022-07-01,16.4339
2022-07-04,16.2865
2022-07-05,16.4376
2022-07-06,16.7285
2022-07-07,16.736
2022-07-08,16.9165
2022-07-11,16.9968
2022-07-12,17.0792
2022-07-13,16.9392
2022-07-14,17.1934
2022-07-15,17.1861
2022-07-18,17.1582
2022-07-19,17.0395
2022-07-20,17.053
2022-07-21,17.1777
2022-07-22,16.8802
2022-07-25,16.7548
2022-07-26,16.8777
2022-07-27,16.8782
2022-07-28,16.7962
2022-07-29,16.5353
2022-08-01,16.4774
2022-08-02,16.6099
2022-08-03,16.8023
2022-08-04,16.7323
2022-08-05,16.6463
2022-08-08,16.6383
2022-08-09,16.6602
2022-08-10,16.4639
2022-08-11,16.162
2022-08-12,16.2682
2022-08-15,16.4174
2022-08-16,16.4402
2022-08-18,16.7031
2022-08-19,17.0089
2022-08-22,17.0749
2022-08-23,17.0815
2022-08-24,17.0099
2022-08-25,16.8408
2022-08-26,16.7877
2022-08-29,16.9128
2022-08-30,16.7996
2022-08-31,17.0667
2022-09-01,17.1455
2022-09-02,17.2912
2022-09-05,17.2258
2022-09-07,17.459
2022-09-08,17.3641
2022-09-09,17.2906
2022-09-12,17.0576
2022-09-13,17.0135
2022-09-15,17.5423
2022-09-16,17.6817
2022-09-19,17.7444
2022-09-20,17.751
2022-09-21,17.6538
2022-09-22,17.555
2022-09-23,17.8238
2022-09-26,18.0642
2022-09-27,17.8724
2022-09-28,18.078
2022-09-29,17.9751
2022-09-30,17.9886
2022-10-03,18.0122
2022-10-04,17.737
2022-10-05,17.7739
2022-10-06,17.8265
2022-10-07,17.9873
2022-10-10,18.1361
2022-10-11,18.1171
2022-10-12,18.2234
2022-10-13,18.2948
2022-10-14,18.2085
2022-10-17,18.1506
2022-10-18,18.0889
2022-10-19,18.2388
2022-10-20,18.2556
2022-10-21,18.5016
2022-10-24,18.3357
2022-10-25,18.4779
2022-10-26,17.9798
2022-10-27,18.0852
2022-10-28,18.1419
2022-10-31,18.3312
2022-11-01,18.076
2022-11-02,18.1276
2022-11-03,18.4736
2022-11-04,18.0291
2022-11-07,17.7707
2022-11-08,17.8468
2022-11-09,17.8076
2022-11-10,17.7699
2022-11-11,17.2627
2022-11-14,17.2878
2022-11-15,17.1878
2022-11-16,17.3065
2022-11-17,17.5367
2022-11-18,17.2757
2022-11-21,17.3588
2022-11-22,17.2832
2022-11-23,17.1528
2022-11-24,17.0216
2022-11-25,17.1255
2022-11-28,17.1438
2022-11-29,16.9812
2022-11-30,16.9399
2022-12-01,17.7342
2022-12-02,17.3419
2022-12-05,17.1945
2022-12-06,17.3134
2022-12-07,17.2241
2022-12-08,17.1333
2022-12-09,17.2704
2022-12-12,17.4869
2022-12-13,17.7198
2022-12-14,17.1437
2022-12-15,17.2864
2022-12-16,17.5824
2022-12-19,17.2744
2022-12-20,17.3827
2022-12-21,17.2555
2022-12-22,17.1389
2022-12-23,17.0446
2022-12-27,17.2422
2022-12-28,17.1889
2022-12-29,17.0877
2022-12-30,16.9685
2023-01-02,17.0101
2023-01-04,16.827
2023-01-05,17.0974
2023-01-06,17.3421
2023-01-09,17.0212
2023-01-10,17.0712
2023-01-11,17.0119
2023-01-12,16.8415
2023-01-13,16.8746
2023-01-16,17.0597
2023-01-17,17.1564
2023-01-18,16.972
2023-01-19,17.2844
2023-01-20,17.1596
2023-01-23,17.1647
2023-01-24,17.2856
2023-01-25,17.1672
2023-01-26,17.0837
2023-01-27,17.2283
2023-01-30,17.3246
2023-01-31,17.4673
2023-02-01,17.2873
2023-02-02,17.0228
2023-02-03,17.155
2023-02-06,17.5402
2023-02-07,17.6398
2023-02-08,17.618
2023-02-09,17.6524
2023-02-10,17.8516
2023-02-13,17.936
2023-02-14,17.8136
2023-02-15,18.0272
2023-02-16,18.137
2023-02-17,18.1318
2023-02-20,18.1254
2023-02-21,18.2463
2023-02-22,18.2307
2023-02-23,18.2815
2023-02-24,18.4714
2023-02-27,18.436
2023-02-28,18.4121
2023-03-01,18.1364
2023-03-02,18.2189
2023-03-03,18.1665
2023-03-06,18.1935
2023-03-07,18.3755
2023-03-08,18.5769
2023-03-09,18.6259
2023-03-10,18.3497
2023-03-13,18.1716
2023-03-14,18.0619
2023-03-15,18.4084
2023-03-16,18.3822
2023-03-17,18.3553
2023-03-20,18.4623
2023-03-21,18.5281
2023-03-22,18.4079
2023-03-23,18.1806
2023-03-24,18.2182
2023-03-27,18.3211
2023-03-28,18.1744
2023-03-29,18.1151
2023-03-30,18.047
2023-03-31,17.7724
2023-04-03,17.8664
2023-04-04,17.8345
2023-04-05,17.9257
2023-04-06,18.2253
2023-04-11,18.2497
2023-04-12,18.4334
2023-04-13,18.1307
2023-04-14,18.0295
2023-04-17,18.1165
2023-04-18,18.1643
2023-04-19,18.2757
2023-04-20,18.1425
2023-04-21,18.1242
2023-04-24,18.1309
2023-04-25,18.2816
2023-04-26,18.3966
2023-04-27,18.244
2023-05-02,18.373
2023-05-03,18.2613
2023-05-04,18.1831
2023-05-05,18.3712
2023-05-08,18.3519
2023-05-09,18.4323
2023-05-10,18.7215
2023-05-11,18.9826
2023-05-12,19.2279
2023-05-15,19.0787
2023-05-16,19.0699
2023-05-17,19.2806
2023-05-18,19.3924
2023-05-19,19.3236
2023-05-22,19.3254
2023-05-23,19.2894
2023-05-24,19.2378
2023-05-25,19.3265
2023-05-26,19.547
2023-05-29,19.6556
2023-05-30,19.664
2023-05-31,19.7838
2023-06-01,19.7784
2023-06-02,19.4611
2023-06-05,19.3508
2023-06-06,19.2446
2023-06-07,19.0342
2023-06-08,18.9327
2023-06-09,18.7208
2023-06-12,18.5629
2023-06-13,18.6315
2023-06-14,18.4217
2023-06-15,18.4169
2023-06-16,18.1489
2023-06-19,18.1741
2023-06-20,18.268
2023-06-21,18.3814
2023-06-22,18.4415
2023-06-23,18.711
2023-06-26,18.606
2023-06-27,18.4668
2023-06-28,18.7265
2023-06-29,18.7091
2023-06-30,18.938
2023-07-03,18.7577
2023-07-04,18.6462
2023-07-05,18.7416
2023-07-06,18.9265
2023-07-07,19.0963
2023-07-10,18.8499
2023-07-11,18.6505
2023-07-12,18.4513
2023-07-13,18.0782
2023-07-14,18.0046
2023-07-17,18.0392
2023-07-18,17.9049
2023-07-19,17.9175
2023-07-20,17.8307
2023-07-21,18.0149
2023-07-24,17.8377
2023-07-25,17.5781
2023-07-26,17.7051
2023-07-27,17.5135
2023-07-28,17.6484
2023-07-31,17.7366
2023-08-01,18.1175
2023-08-02,18.3505
2023-08-03,18.6334
2023-08-04,18.6561
2023-08-07,18.6062
2023-08-08,18.9026
2023-08-09,19.0481
2023-08-10,18.7739
2023-08-11,18.8241
2023-08-14,19.0192
2023-08-15,19.2028
2023-08-16,19.116
2023-08-17,19.0294
2023-08-18,19.0605
2023-08-21,18.9549
2023-08-22,18.7315
2023-08-23,18.7043
2023-08-24,18.679
2023-08-25,18.651
2023-08-28,18.6528
2023-08-29,18.5597
2023-08-30,18.5716
2023-09-01,18.6933
2023-09-04,18.9427
2023-09-05,19.2004
2023-09-06,19.2369
2023-09-07,19.1615
2023-09-08,19.0929
2023-09-11,18.8997
2023-09-12,18.9751
2023-09-13,18.9416
2023-09-14,18.9292
2023-09-15,19.0439
2023-09-18,19.0331
2023-09-19,18.9331
2023-09-20,18.8367
2023-09-21,18.9488
2023-09-22,18.7818
2023-09-25,18.7539
2023-09-26,18.9901
2023-09-27,19.1932
2023-09-28,19.1384
2023-09-29,18.861
2023-10-02,19.1368
2023-10-03,19.3333
2023-10-04,19.2836
2023-10-05,19.5592
2023-10-06,19.4017
2023-10-09,19.3809
2023-10-10,19.1627
2023-10-11,18.8948
2023-10-12,18.8417
2023-10-13,18.9677
2023-10-16,18.7957
2023-10-18,18.8279
2023-10-19,19.1315
2023-10-20,19.0596
2023-10-23,19.062
2023-10-24,19.1093
2023-10-25,19.1396
2023-10-26,19.0825
2023-10-27,18.9126
2023-10-30,18.7582
2023-10-31,18.7877
2023-11-01,18.6342
2023-11-02,18.3562
2023-11-03,18.3404
2023-11-06,18.2617
2023-11-07,18.39
2023-11-08,18.4884
2023-11-09,18.6069
2023-11-10,18.7494
2023-11-13,18.746
2023-11-14,18.7141
2023-11-15,18.1383
2023-11-16,18.3167
2023-11-17,18.3273
2023-11-21,18.3843
2023-11-23,18.8275
2023-11-24,18.8998
2023-11-27,18.6367
2023-11-28,18.7076
2023-11-29,18.5162
2023-11-30,18.818
2023-12-01,18.697
2023-12-04,18.7367
2023-12-05,18.9258
2023-12-06,18.9646
2023-12-07,18.7596
2023-12-08,18.8977
2023-12-11,19.0983
2023-12-12,18.9097
2023-12-13,19.085
2023-12-14,18.5631
2023-12-15,18.2533
2023-12-18,18.5318
2023-12-19,18.4793
2023-12-20,18.3763
2023-12-21,18.3338
2023-12-22,18.4224
2023-12-27,18.4627
2023-12-28,18.5352
2023-12-29,18.4145
2024-01-02,18.5889
2024-01-03,18.8048
2024-01-04,18.6497
2024-01-05,18.8179
2024-01-09,18.6819
2024-01-11,18.5974
2024-01-12,18.6812
2024-01-15,18.667
2024-01-16,18.8872
2024-01-17,19.0613
2024-01-18,18.9398
2024-01-19,19.0034
2024-01-22,19.1781
2024-01-23,19.0416
2024-01-24,18.8326
2024-01-25,18.8938
2024-01-26,18.7894
2024-01-30,18.8945
2024-01-31,18.7543
2024-02-01,18.7109
2024-02-02,18.6502
2024-02-05,19.0052
2024-02-06,18.9212
2024-02-07,18.9022
2024-02-08,18.9561
2024-02-09,19.0169
2024-02-12,18.9975
2024-02-13,18.8252
2024-02-14,19.0404
2024-02-15,19.0236
2024-02-16,18.8874
2024-02-19,18.9597
2024-02-20,18.9474
2024-02-21,18.8223
2024-02-22,19.0603
2024-02-23,19.2607
2024-02-26,19.3052
2024-02-27,19.1341
2024-02-28,19.2321
2024-02-29,19.3063
2024-03-01,19.1769
2024-03-04,19.0282
2024-03-05,18.975
2024-03-06,18.8882
2024-03-07,18.7811
2024-03-08,18.6425
2024-03-11,18.6967
2024-03-12,18.6781
2024-03-13,18.6982
2024-03-14,18.6416
2024-03-15,18.6853
2024-03-18,18.9001
2024-03-19,18.9276
2024-03-20,18.8667
2024-03-21,18.7201
2024-03-22,18.9966
2024-03-25,18.91
2024-03-26,18.912
2024-03-27,18.9275
2024-03-28,18.9834
2024-04-02,18.8297
2024-04-03,18.7953
2024-04-04,18.6786
2024-04-08,18.6242
2024-04-09,18.4835
2024-04-10,18.4945
2024-04-11,18.7911
2024-04-12,18.7671
2024-04-15,18.963
2024-04-16,18.9997
2024-04-17,19.059
2024-04-18,19.0523
2024-04-19,19.2237
2024-04-22,19.1375
2024-04-23,19.2374
2024-04-24,19.1896
2024-04-25,18.972
2024-04-26,18.8576
2024-04-29,18.7034
2024-04-30,18.7236
2024-05-02,18.6661
2024-05-03,18.5175
2024-05-07,18.4959
2024-05-08,18.6549
2024-05-09,18.5293
2024-05-10,18.4315
2024-05-14,18.4175
2024-05-15,18.3782
2024-05-16,18.2138
2024-05-17,18.2652
2024-05-20,18.2352
2024-05-21,18.1291
2024-05-22,18.2331
2024-05-23,18.3451
2024-05-24,18.4046
2024-05-27,18.4111
2024-05-28,18.3278
2024-05-29,18.3292
2024-05-31,18.6998
2024-06-03,18.6801
2024-06-04,18.6829
2024-06-05,18.9358
2024-06-06,18.9857
2024-06-07,18.7943
2024-06-10,18.7086
2024-06-11,18.5996
2024-06-13,18.3962
2024-06-14,18.3435
2024-06-17,18.2844
2024-06-18,18.1333
2024-06-19,18.0251
2024-06-20,18.1049
2024-06-21,17.8931
2024-06-24,18.1847
2024-06-25,18.1573
2024-06-26,18.1722
2024-06-27,18.3815
2024-06-28,18.213
2024-07-01,18.1494
2024-07-02,18.4697
2024-07-03,18.5025
2024-07-04,18.321
2024-07-05,18.2346
2024-07-08,18.1469
2024-07-09,18.1746
2024-07-10,18.0675
2024-07-11,18.0811
2024-07-12,17.9922
2024-07-15,18.1832
2024-07-16,18.0762
2024-07-17,18.1793
2024-07-18,18.2022
2024-07-19,18.3308
2024-07-22,18.2722
2024-07-23,18.4227
2024-07-24,18.3132
2024-07-25,18.4914
2024-07-26,18.2432
2024-07-29,18.4008
2024-07-30,18.368
2024-07-31,18.2305
2024-08-01,18.1791
2024-08-02,18.1862
2024-08-05,18.5765
2024-08-06,18.4718
2024-08-07,18.3428
2024-08-08,18.3888
2024-08-09,18.3356
2024-08-12,18.2194
2024-08-13,18.1704
2024-08-14,18.0839
2024-08-15,18.0078
2024-08-16,17.9182
2024-08-19,17.8381
2024-08-20,17.8
2024-08-21,17.8353
2024-08-22,17.9829
2024-08-23,17.9472
2024-08-26,17.7656
2024-08-27,17.7283
2024-08-28,17.7972
2024-08-29,17.7084
2024-08-30,17.6205
2024-09-02,17.9157
2024-09-03,17.9742
2024-09-04,17.9183
2024-09-05,17.785
2024-09-06,17.7317
2024-09-09,17.899
2024-09-10,17.9008
2024-09-11,17.875
2024-09-12,17.9478
2024-09-13,17.7949
2024-09-16,17.6413
2024-09-17,17.6334
2024-09-18,17.5774
2024-09-19,17.4304
2024-09-20,17.525
2024-09-23,17.3804
2024-09-24,17.3241
2024-09-25,17.146
2024-09-26,17.2461
2024-09-27,17.126
2024-09-30,17.172
2024-10-01,17.2817
2024-10-02,17.3973
2024-10-03,17.485
2024-10-04,17.482
2024-10-07,17.3901
2024-10-08,17.4635
2024-10-09,17.64
2024-10-10,17.5989
2024-10-11,17.4658
2024-10-14,17.5555
2024-10-15,17.5778
2024-10-16,17.5537
2024-10-17,17.7256
2024-10-18,17.5873
2024-10-21,17.615
2024-10-22,17.5755
2024-10-23,17.6795
2024-10-24,17.6743
2024-10-25,17.6099
2024-10-28,17.7368
2024-10-29,17.7337
2024-10-30,17.7101
2024-10-31,17.6318
2024-11-01,17.5573
2024-11-04,17.5393
2024-11-05,17.4614
2024-11-06,17.7505
2024-11-07,17.3693
2024-11-11,17.8548
2024-11-12,18.045
2024-11-13,18.0079
2024-11-14,18.3363
2024-11-15,18.1757
2024-11-18,18.0788
2024-11-19,18.0535
2024-11-20,18.1089
2024-11-21,18.0775
2024-11-22,18.0505
2024-11-25,18.065
2024-11-27,18.1456
2024-11-28,18.1522
2024-11-29,18.0626
2024-12-02,18.182
2024-12-03,18.1035
2024-12-04,18.1738
2024-12-05,18.0671
2024-12-06,18.0584
2024-12-09,17.8194
2024-12-10,17.8782
2024-12-11,17.7781
2024-12-12,17.6939
2024-12-13,17.8866
2024-12-16,17.8788
2024-12-17,18.1286
2024-12-19,18.3117
2024-12-20,18.3931
2024-12-23,18.478
2024-12-24,18.5948
2024-12-27,18.7119
2024-12-30,18.7372
2024-12-31,18.8842
2025-01-02,18.6725
2025-01-03,18.7355
2025-01-06,18.4849
2025-01-07,18.591
2025-01-08,18.8953
2025-01-09,18.8776
2025-01-10,19.0378
2025-01-13,19.1445
2025-01-14,18.95
2025-01-15,18.8659
2025-01-16,18.891
2025-01-17,18.7695
2025-01-20,18.7457
2025-01-21,18.6035
2025-01-22,18.4695
2025-01-23,18.5643
2025-01-27,18.6645
2025-01-28,18.6968
2025-01-29,18.6658
2025-01-30,18.5272
2025-01-31,18.6268
2025-02-03,18.8286
2025-02-04,18.7781
2025-02-05,18.5672
2025-02-06,18.6122
2025-02-07,18.4278
2025-02-11,18.4903
2025-02-12,18.4569
2025-02-13,18.5246
2025-02-14,18.3771
2025-02-17,18.439
2025-02-18,18.4367
2025-02-19,18.5258
2025-02-21,18.3899
2025-02-24,18.3487
2025-02-25,18.3731
2025-02-26,18.3901
2025-02-27,18.4162
2025-02-28,18.4341
2025-03-03,18.64
2025-03-04,18.5251
2025-03-06,18.3011
2025-03-07,18.1732
2025-03-10,18.2415
2025-03-11,18.2631
2025-03-12,18.3952
2025-03-13,18.4283
2025-03-14,18.1681
2025-03-17,18.1415
2025-03-18,18.0513
2025-03-19,18.1197
2025-03-20,18.1909
2025-03-21,18.1796
2025-03-24,18.1234
2025-03-25,18.1646
2025-03-26,18.2586
2025-03-27,18.2718
2025-03-28,18.1637
2025-03-31,18.3802
2025-04-01,18.3297
2025-04-02,18.6096
2025-04-03,18.8808
2025-04-04,19.0639
2025-04-07,19.3982
2025-04-08,19.3425
2025-04-09,19.7157
2025-04-10,19.4252
2025-04-11,19.2834
2025-04-14,18.9268
2025-04-15,18.9456
2025-04-16,18.8507
2025-04-17,18.8319
2025-04-22,18.6232
2025-04-23,18.601
2025-04-24,18.7096
2025-04-25,18.8087
2025-04-28,18.6283
2025-04-29,18.5474
2025-04-30,18.5615
2025-05-02,18.3779
2025-05-05,18.3091
2025-05-06,18.2649
2025-05-07,18.2887
2025-05-08,18.15
2025-05-09,18.2048
2025-05-13,18.3828
2025-05-14,18.2486
2025-05-15,18.0787
2025-05-16,18.1052
2025-05-19,18.0474
2025-05-20,17.9762
2025-05-21,17.9145
2025-05-22,18.0264
2025-05-23,17.9851
2025-05-26,17.8482
2025-05-27,17.9148
2025-05-28,17.912
2025-05-29,17.8513
2025-05-30,17.8975
2025-06-02,17.9289
2025-06-03,17.9088
2025-06-04,17.8479
2025-06-05,17.7502
2025-06-06,17.7671
2025-06-09,17.7397
2025-06-10,17.6726
2025-06-11,17.7626
2025-06-12,17.8101
2025-06-13,18.0125
2025-06-16,17.7812
2025-06-17,17.8173
2025-06-18,18.0761
2025-06-19,18.0894
2025-06-20,17.9896
2025-06-23,18.1076
2025-06-24,17.7341
2025-06-25,17.7953
2025-06-26,17.7999
2025-06-27,17.8025
2025-06-30,17.7824
2025-07-01,17.5843
2025-07-02,17.658
2025-07-03,17.5267
2025-07-04,17.6222
